"ISBN","도서명","원도서명","출판사","정가","위치코드","위치설명","정품","반품","창고재고","재고구분","위험재고","거래상태","재고매칭"
"9791197286186","할아버지의 틀니가 사라졌어요 (Aa23)","할아버지의 틀니가 사라졌어요 (Aa23)","마리앤미","13000","","위치 정보가 없습니다.","234","12","246","","","거래","일치"
"9791188574407","언제나 바로 너!","언제나 바로 너! (A231)","나는별","16000","A231","A동 2번 라인, 앞에서 3번째, 1층","537","0","537","","","거래","일치"
"9788992367981","뛰어넘음 (","뛰어넘음 ( (B651)","(주)글로벌워십미니스트리","18000","B651","B동 6번 라인, 앞에서 5번째, 1층","103","0","103","","","거래","일치"
"9791188876501","성막, 하나님을 꿈꾸다","성막, 하나님을 꿈꾸다 (B651)","(주)글로벌워십미니스트리","18000","B651","B동 6번 라인, 앞에서 5번째, 1층","91","0","91","","","거래","일치"
"9791188125418","바다행전 (Bb11)","바다행전 (Bb11)","국민북스","16000","","위치 정보가 없습니다.","91","1","92","","","거래","일치"
"","반품전용","반품전용","보통의 나날","0","","위치 정보가 없습니다.","0","2","2","위험","위험","거래","일치"
"9791188876488","모던 워십","모던 워십 (B651)","(주)글로벌워십미니스트리","20000","B651","B동 6번 라인, 앞에서 5번째, 1층","332","0","332","","","거래","일치"
"9791167850652","15분이면 뚝딱 와인 안주 요리 (B5121)","15분이면 뚝딱 와인 안주 요리 (B5121)","슬로디미디어","18500","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791167850645","첫 문장 쓰기가 어렵다고요?","첫 문장 쓰기가 어렵다고요? (B512)","슬로디미디어","16000","B512","B동 5번 라인, 앞에서 1번째, 2층","250","0","250","","","거래","일치"
"9791196835095","연필들고 동시 따라 쓰기 - 윤동주 외 8인","연필들고 동시 따라 쓰기 - 윤동주 외 8인","도서출판 자주보라","14500","","위치 정보가 없습니다.","1033","17","1050","","","거래","일치"
"9791197759727","루이스 헤이의 명상록","루이스 헤이의 명상록(A321)","케이미라클모닝","14000","A321","A동 3번 라인, 앞에서 2번째, 1층","174","0","174","","","거래","일치"
"9791167850614","UAM (B633b3)","UAM (B633b3)","슬로디미디어","16000","","위치 정보가 없습니다.","22","0","22","위험","위험","거래","일치"
"9791187594154","할수있어 재즈 피아노 (Bb12)","할수있어 재즈 피아노 (Bb12)","가득뮤직 출판사","18000","","위치 정보가 없습니다.","266","6","272","","","거래","일치"
"9791167850607","오늘도 사장으로 살아가는 당신에게","오늘도 사장으로 살아가는 당신에게 (B512)","슬로디미디어","16000","B512","B동 5번 라인, 앞에서 1번째, 2층","85","0","85","","","거래","일치"
"9791188236237","우주를 재자 (Aa63)","우주를 재자 (Aa63)","아이들은자연이다","15000","","위치 정보가 없습니다.","867","3","870","","","거래","일치"
"9791189704193","유령친구","유령친구 (A211)","피그말리온","12000","A211","A동 2번 라인, 앞에서 1번째, 1층","0","0","0","0재고","","거래","일치"
"9791189998936","그저 클래식이 좋아서","그저 클래식이 좋아서 (B672)","별글","15000","B672","B동 6번 라인, 앞에서 7번째, 2층","669","0","669","","","거래","일치"
"9791197759703","미라클 바디","미라클 바디 (A321)","케이미라클모닝","13000","A321","A동 3번 라인, 앞에서 2번째, 1층","311","1","312","","","거래","일치"
"9791195554997","이상한 나라의 미적분","이상한 나라의 미적분  (B162)","오르트","19800","B162","B동 1번 라인, 앞에서 6번째, 2층","613","0","613","","","거래","일치"
"","반품","반품","디자인 존(도서출판 푸른산)","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791197286193","돌연변이 올챙이의 비밀 (Aa22)","돌연변이 올챙이의 비밀 (Aa22)","마리앤미","14000","","위치 정보가 없습니다.","176","1","177","","","거래","일치"
"9791167850584","첫 주식 기필코 성공하라","첫 주식 기필코 성공하라 (B512)","슬로디미디어","16000","B512","B동 5번 라인, 앞에서 1번째, 2층","92","0","92","","","거래","일치"
"9791161030845","(완전최신판) 뉴바이블 회계원리 필기이론 [교사용]","(완전최신판) 뉴바이블 회계원리 필기이론 [교사용] (B341)","파스칼미디어","0","B341","B동 3번 라인, 앞에서 4번째, 1층","0","0","0","0재고","","거래","일치"
"9791161030845","(완전최신판) 뉴바이블 회계원리 필기이론","(완전최신판) 뉴바이블 회계원리 필기이론 (B331)","파스칼미디어","16000","B331","B동 3번 라인, 앞에서 3번째, 1층","0","0","0","0재고","","거래","일치"
"9791161030111","2015개정 성공적인직업생활 - 3","2015개정 성공적인직업생활 - 3","파스칼미디어","9700","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791161030098","2015개정 사무관리 - 3","2015개정 사무관리 - 3","파스칼미디어","11000","","위치 정보가 없습니다.","273","0","273","","","거래","일치"
"9791161030074","2015개정 회계원리 - 3","2015개정 회계원리 - 3","파스칼미디어","10900","","위치 정보가 없습니다.","17","0","17","위험","위험","거래","일치"
"9791197459597","꿈을 위한 기적지도","꿈을 위한 기적지도 (A321)","케이미라클모닝","15000","A321","A동 3번 라인, 앞에서 2번째, 1층","141","0","141","","","거래","일치"
"9791197435423","사랑의 바이올린 스토리","사랑의 바이올린 스토리 (B183)","체리M&B","18000","B183","B동 1번 라인, 앞에서 8번째, 3층","0","3","3","위험","위험","거래","일치"
"9791189704179","나를 알아가는 공부 명리수업","나를 알아가는 공부 명리수업 (A212)","피그말리온","16000","A212","A동 2번 라인, 앞에서 1번째, 2층","0","0","0","0재고","","거래","일치"
"9791191155167","한국대표서정 시선 12","한국대표서정 시선 12 (B143)","도서출판 서정문학","12000","B143","B동 1번 라인, 앞에서 4번째, 3층","2","27","29","위험","위험","거래","일치"
"9791191155174","한국대표서정 산문선 4","한국대표서정 산문선 4 (B143)","도서출판 서정문학","12000","B143","B동 1번 라인, 앞에서 4번째, 3층","20","26","46","위험","위험","거래","일치"
"9791167850522","다시쓰는 반려일기","다시쓰는 반려일기 (B511)","슬로디미디어","16000","B511","B동 5번 라인, 앞에서 1번째, 1층","49","0","49","위험","위험","거래","일치"
"9791167850508","나는 오늘도 메타버스로 출근합니다.","나는 오늘도 메타버스로 출근합니다. (B511)","슬로디미디어","16000","B511","B동 5번 라인, 앞에서 1번째, 1층","52","0","52","","","거래","일치"
"9791188876464","예배의 흐름","예배의 흐름 (B522)","(주)글로벌워십미니스트리","15000","B522","B동 5번 라인, 앞에서 2번째, 2층","147","0","147","","","거래","일치"
"9791189998608","길은 사라지지 않아","길은 사라지지 않아 (B672)","별글","15000","B672","B동 6번 라인, 앞에서 7번째, 2층","105","0","105","","","거래","일치"
"9791195380107","[재정가]우리땅 노래 그림첵","[재정가]우리땅 노래 그림첵 (A252)","나는별","13500","A252","A동 2번 라인, 앞에서 5번째, 2층","823","0","823","","","거래","일치"
"9781735827308","CHARACTER INNOVATION (Aa34)-성품이노베이션(영문판)","CHARACTER INNOVATION (Aa34)-성품이노베이션(영문판)","좋은나무성품학교","20000","","위치 정보가 없습니다.","73","0","73","","","거래","일치"
"9791196475345","신기한 푸른돌","신기한 푸른돌 (A322)","품","13000","A322","A동 3번 라인, 앞에서 2번째, 2층","1048","7","1055","","","거래","일치"
"9791197286148","질퍽질퍽 진흙집 (Aa31)","질퍽질퍽 진흙집 (Aa31)","마리앤미","12000","","위치 정보가 없습니다.","205","3","208","","","거래","일치"
"9791167850492","불편하지만 사는 데 지장 없습니다 (B511b3)","불편하지만 사는 데 지장 없습니다 (B511b3)","슬로디미디어","16000","","위치 정보가 없습니다.","147","0","147","","","거래","일치"
"9791188125395","우리 미래는 하나님의 약속만큼 밝다","우리 미래는 하나님의 약속만큼 밝다 (B114)","국민북스","16000","B114","B동 1번 라인, 앞에서 1번째, 4층","92","3","95","","","거래","일치"
"9791167850430","메타버스 골드러시","메타버스 골드러시 (B511)","슬로디미디어","16000","B511","B동 5번 라인, 앞에서 1번째, 1층","506","0","506","","","거래","일치"
"9791188574377","아피야의 하얀 원피스","아피야의 하얀 원피스 (A221)","나는별","13000","A221","A동 2번 라인, 앞에서 2번째, 1층","912","0","912","","","거래","일치"
"9791189998592","정말 정말 신기한 환상동물 백과사전","정말 정말 신기한 환상동물 백과사전 (B441)","별글","17000","B441","B동 4번 라인, 앞에서 4번째, 1층","249","1","250","","","거래","일치"
"9788993409390","주니어경제 시리즈-4 금융을 알아야 잘살아요","주니어경제 시리즈-4 금융을 알아야 잘살아요 (B232)","북네스트(book-nest)","13000","B232","B동 2번 라인, 앞에서 3번째, 2층","616","1","617","","","거래","일치"
"9791197459573","LOVE YOUR BODY","LOVE YOUR BODY (A342)","케이미라클모닝","12000","A342","A동 3번 라인, 앞에서 4번째, 2층","19","1","20","위험","위험","거래","일치"
"9791197132919","걷다가 떠난 여행 (Aa13)","걷다가 떠난 여행 (Aa13)","우시모북스","20000","","위치 정보가 없습니다.","36","0","36","위험","위험","거래","일치"
"9791189704162","생각의 형태","생각의 형태 (A212)","피그말리온","42000","A212","A동 2번 라인, 앞에서 1번째, 2층","0","0","0","0재고","","거래","일치"
"9791197549816","엄마는 카페에 때수건을 팔라고 하셨어 (Aa13)","엄마는 카페에 때수건을 팔라고 하셨어 (Aa13)","지베르니 출판그룹","15000","","위치 정보가 없습니다.","398","0","398","","","거래","일치"
"9791191155150","아득한 그리움","아득한 그리움 (B141)","도서출판 서정문학","12000","B141","B동 1번 라인, 앞에서 4번째, 1층","5","13","18","위험","위험","거래","일치"
"9791167850416","당신없는 세상은 여전히 낯설지만","당신없는 세상은 여전히 낯설지만 (B512)","슬로디미디어","16000","B512","B동 5번 라인, 앞에서 1번째, 2층","31","0","31","위험","위험","거래","일치"
"9791167850423","우리아이 첫 독립육아 (B621b3)","우리아이 첫 독립육아 (B621b3)","슬로디미디어","15800","","위치 정보가 없습니다.","299","0","299","","","거래","일치"
"9791187420903","만남","만남","도서명문","12000","","위치 정보가 없습니다.","5","0","5","위험","위험","거래","일치"
"9791189998585","그저 피아노가 좋아서","그저 피아노가 좋아서 (B543)","별글","15000","B543","B동 5번 라인, 앞에서 4번째, 3층","1621","1","1622","","","거래","일치"
"9791197459566","기적을 만드는 감사메모","기적을 만드는 감사메모 (A321)","케이미라클모닝","15000","A321","A동 3번 라인, 앞에서 2번째, 1층","781","1","782","","","거래","일치"
"9791188125401","행복한 기도","행복한 기도 (B114)","국민북스","17000","B114","B동 1번 라인, 앞에서 1번째, 4층","65","0","65","","","거래","일치"
"9788991935853","[2022] 한식조리기능사 필기&실기","[2022] 한식조리기능사 필기&실기","도서출판크로바","27000","","위치 정보가 없습니다.","33","5","38","위험","위험","거래","일치"
"9788991935860","[2022] 양식조리기능사 필기&실기","[2022] 양식조리기능사 필기&실기","도서출판크로바","27000","","위치 정보가 없습니다.","48","4","52","","","거래","일치"
"9788991935891","[2022] 한식 조리 기능장 필기&실기","[2022] 한식 조리 기능장 필기&실기","도서출판크로바","27000","","위치 정보가 없습니다.","1","6","7","위험","위험","거래","일치"
"9788991935907","[2022]조리기능사 1주완성","[2022]조리기능사 1주완성","도서출판크로바","15000","","위치 정보가 없습니다.","88","4","92","","","거래","일치"
"9788991935877","[2022]일식 복어 조리기능사 필기&실기","[2022]일식 복어 조리기능사 필기&실기","도서출판크로바","27000","","위치 정보가 없습니다.","38","3","41","위험","위험","거래","일치"
